="date",time,open,high,low,close,volume
="2019-11-08",09.06.00,257.4051,257.5800,257.3300,257.4068,50758
="2019-11-08",09.07.00,257.4100,257.4400,257.2700,257.4400,68853
="2019-11-08",09.08.00,257.4400,257.5300,257.3700,257.4995,67023
="2019-11-08",09.09.00,257.4900,257.7876,257.4400,257.7876,73097
="2019-11-08",09.10.00,257.7500,257.7700,257.5400,257.6300,56332
="2019-11-08",09.11.00,257.6550,257.9135,257.6400,257.8000,47718
="2019-11-08",09.12.00,257.8200,258.1000,257.8090,258.0804,88271
="2019-11-08",09.13.00,258.0900,258.1000,258.0000,258.0100,61264
="2019-11-08",09.14.00,258.0200,258.1400,258.0100,258.1400,37910
="2019-11-08",09.15.00,258.1100,258.2000,258.0000,258.0000,50138
="2019-11-08",09.16.00,257.9800,258.0500,257.9200,258.0300,37004
="2019-11-08",09.17.00,258.0200,258.1600,258.0100,258.1120,47366
="2019-11-08",09.18.00,258.1119,258.1700,258.0700,258.1133,27912
="2019-11-08",09.19.00,258.1000,258.1500,258.0800,258.1300,20398
="2019-11-08",09.20.00,258.1399,258.3500,258.1201,258.2000,61921
="2019-11-08",09.21.00,258.1900,258.1900,258.0600,258.0724,41747
="2019-11-08",09.22.00,258.0700,258.2100,258.0600,258.1600,38210
="2019-11-08",09.23.00,258.1500,258.3000,258.1300,258.3000,34340
="2019-11-08",09.24.00,258.2900,258.3300,258.2600,258.3150,43251
="2019-11-08",09.25.00,258.3030,258.5600,258.3030,258.5375,116247
="2019-11-08",09.26.00,258.5400,258.5500,258.4000,258.4550,62080
="2019-11-08",09.27.00,258.4400,258.4700,258.4100,258.4229,25507
="2019-11-08",09.28.00,258.4200,258.5280,258.3950,258.4968,25021
="2019-11-08",09.29.00,258.4900,258.5225,258.4200,258.5225,28429
="2019-11-08",09.30.00,258.5218,258.5500,258.3000,258.3300,43051
="2019-11-08",09.31.00,258.3400,258.3400,258.2500,258.2800,30312
="2019-11-08",09.32.00,258.2900,258.3800,258.2083,258.2100,30185
="2019-11-08",09.33.00,258.1939,258.2400,258.1400,258.2010,33950
="2019-11-08",09.34.00,258.2100,258.2400,258.2000,258.2254,19823
="2019-11-08",09.35.00,258.2000,258.2600,258.1600,258.2146,33707
="2019-11-08",09.36.00,258.2100,258.2200,258.0200,258.1400,54784
